,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_E,Viento_S,Viento_SE,Viento_SW,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
73,2020-02-01,327.0,142.0,129.0,0.0,43.43,2.48,0.0,28.0,11.28,4.61,23.31428571428572,12.032142857142857,10.0,False,False,False,True,2,1,341.0,341.0,330.0,336.3333333333333,-14.0,0.43425076452599387,148.33333333333334,11.093333333333334,29.333333333333332,0.3333333333333333,11.282142857142864,23.11336405529954,11.000000000000037,10.124246395806031,3270.0,336.0,330.1666666666667
74,2020-03-01,339.0,100.0,68.0,2.0,29.5,1.46,12.5,16.0,10.94,4.25,21.36774193548387,11.729032258064516,18.2,False,True,False,False,3,1,327.0,341.0,341.0,335.6666666666667,12.0,0.2949852507374631,133.66666666666666,11.073333333333332,27.666666666666668,1.0,9.638709677419355,22.766052227342556,15.466666666666704,6.303168712532115,6169.8,372.0,391.54545454545456
75,2020-04-01,332.0,77.0,36.0,1.0,23.19,1.27,7.14,14.0,11.07,2.57,18.41,9.576666666666666,132.5,False,False,True,False,4,2,339.0,327.0,341.0,332.6666666666667,-7.0,0.2319277108433735,106.33333333333333,11.096666666666666,19.333333333333332,1.0,8.833333333333334,21.03067588325653,53.5666666666667,4.269789156626506,43990.0,360.0,379.27272727272725
76,2020-05-01,339.0,100.0,82.0,2.0,29.5,1.74,10.53,19.0,10.94,4.32,15.519354838709678,7.648387096774194,85.39999999999999,False,True,False,False,5,2,332.0,339.0,327.0,336.6666666666667,7.0,0.2949852507374631,92.33333333333333,10.983333333333334,16.333333333333332,1.6666666666666667,7.870967741935484,18.43236559139785,78.70000000000003,4.577980778380436,28950.6,372.0,391.54545454545456
77,2020-06-01,330.0,84.0,54.0,2.0,25.45,1.27,14.29,14.0,11.0,3.86,11.693333333333332,6.3533333333333335,461.6,False,False,True,False,6,2,339.0,332.0,339.0,333.6666666666667,-9.0,0.2545454545454545,87.0,11.003333333333336,15.666666666666666,1.6666666666666667,5.339999999999998,15.207562724014338,226.50000000000003,2.976484848484848,152328.0,360.0,368.1818181818182
78,2020-07-01,341.0,98.0,71.0,0.0,28.74,1.82,0.0,20.0,11.0,3.55,11.658064516129032,5.519354838709678,323.6,False,True,False,False,7,3,330.0,339.0,332.0,336.6666666666667,11.0,0.2873900293255132,94.0,10.979999999999999,17.666666666666668,1.3333333333333333,6.138709677419355,12.956917562724014,290.20000000000005,3.3504115031690476,110347.6,372.0,391.72727272727275
79,2020-08-01,341.0,121.0,75.0,0.0,35.48,1.73,0.0,19.0,11.0,3.95,12.5,5.135483870967741,162.9,False,False,True,False,8,3,341.0,330.0,339.0,337.3333333333333,0.0,0.3548387096774194,101.0,11.0,17.666666666666668,0.6666666666666666,7.364516129032259,11.950465949820789,316.03333333333336,4.435483870967742,55548.9,372.0,369.0
80,2020-09-01,330.0,90.0,72.0,0.0,27.27,1.82,0.0,20.0,11.0,3.6,14.45,5.426666666666667,65.5,False,True,False,False,9,3,341.0,341.0,330.0,337.3333333333333,-11.0,0.2727272727272727,103.0,11.0,19.666666666666668,0.0,9.023333333333333,12.869354838709677,184.00000000000003,3.9409090909090905,21615.0,360.0,346.54545454545456
81,2020-10-01,341.0,141.0,91.0,0.0,41.35,2.82,0.0,31.0,11.0,2.94,16.593548387096774,6.303225806451613,18.2,False,False,False,True,10,4,330.0,341.0,341.0,337.3333333333333,11.0,0.41348973607038125,117.33333333333333,11.0,23.333333333333332,0.0,10.29032258064516,14.514516129032259,82.20000000000003,6.861261943051746,6206.2,372.0,357.72727272727275
82,2020-11-01,341.0,156.0,137.0,2.0,45.75,2.99,5.88,34.0,11.37,4.03,19.196666666666665,9.106666666666666,8.4,False,False,False,True,11,4,341.0,330.0,341.0,337.3333333333333,0.0,0.4574780058651026,129.0,11.123333333333333,28.333333333333332,0.6666666666666666,10.09,16.746738351254482,30.700000000000035,8.782052785923753,2864.4,330.0,340.0
83,2020-12-01,341.0,145.0,122.0,2.0,42.52,2.55,7.14,28.0,11.0,4.36,21.616129032258065,10.283870967741937,29.6,False,False,False,True,12,4,341.0,341.0,330.0,341.0,0.0,0.4252199413489736,147.33333333333334,11.123333333333333,31.0,1.3333333333333333,11.332258064516129,19.135448028673835,18.733333333333373,9.19160911928862,10093.6,341.0,349.09090909090907
84,2021-01-01,341.0,157.0,138.0,0.0,46.04,3.55,0.0,39.0,11.0,3.54,23.270967741935483,12.151612903225804,44.0,False,False,False,True,1,1,341.0,341.0,341.0,341.0,0.0,0.4604105571847507,152.66666666666666,11.123333333333333,33.666666666666664,1.3333333333333333,11.119354838709679,21.361254480286735,27.33333333333337,10.714199224292877,15004.0,341.0,356.5
85,2021-02-01,532.0,343.0,103.0,1.0,64.47,1.37,3.85,26.0,19.0,3.96,22.17142857142857,11.892857142857142,4.7,False,False,False,True,2,1,341.0,341.0,341.0,404.6666666666667,191.0,0.6447368421052632,215.0,13.666666666666666,31.0,1.0,10.278571428571428,22.352841781874037,26.10000000000004,14.294736842105262,2500.4,327.0,330.1666666666667
86,2021-03-01,713.0,376.0,56.0,2.0,52.73,1.26,6.9,29.0,23.0,1.93,20.42903225806452,11.13225806451613,21.6,False,False,False,True,3,1,532.0,341.0,341.0,528.6666666666666,181.0,0.5273492286115007,292.0,17.666666666666668,31.333333333333332,1.0,9.29677419354839,21.957142857142856,23.43333333333337,10.77323440256979,15400.800000000001,339.0,391.54545454545456
87,2021-04-01,690.0,391.0,94.0,0.0,56.67,0.96,0.0,22.0,23.0,4.27,17.736666666666668,9.74,70.6,False,False,True,False,4,2,713.0,532.0,341.0,645.0,-23.0,0.5666666666666667,370.0,21.666666666666668,25.666666666666668,1.0,7.996666666666668,20.112375832053257,32.30000000000003,10.050777777777778,48713.99999999999,332.0,379.27272727272725
88,2021-05-01,713.0,415.0,270.0,2.0,58.2,1.39,6.25,32.0,23.0,8.44,14.76774193548387,7.383870967741935,183.6,False,False,True,False,5,2,690.0,713.0,532.0,705.3333333333334,23.0,0.5820476858345021,394.0,23.0,27.666666666666668,1.3333333333333333,7.383870967741935,17.644480286738354,91.93333333333335,8.595530018549518,130906.8,339.0,391.54545454545456
89,2021-06-01,570.0,369.0,338.0,1.0,64.74,0.95,5.56,18.0,19.0,18.78,12.953333333333337,5.95,210.8,False,False,True,False,6,2,713.0,690.0,713.0,657.6666666666666,-143.0,0.6473684210526316,391.6666666666667,21.666666666666668,24.0,1.0,7.0033333333333365,15.152580645161292,155.00000000000003,8.385578947368423,120156.0,330.0,368.1818181818182
90,2021-07-01,713.0,383.0,259.0,1.0,53.72,1.04,4.17,24.0,23.0,10.79,12.703225806451613,3.9129032258064513,85.69999999999999,False,True,False,False,7,3,570.0,713.0,690.0,665.3333333333334,143.0,0.5371669004207573,389.0,21.666666666666668,24.666666666666668,1.3333333333333333,8.790322580645162,13.474767025089607,160.03333333333336,6.8237524317965885,61104.09999999999,341.0,391.72727272727275
91,2021-08-01,465.0,188.0,1085.0,0.0,40.43,1.93,0.0,29.0,15.0,37.41,12.34516129032258,5.990322580645161,305.3,False,True,False,False,8,3,713.0,570.0,713.0,582.6666666666666,-248.0,0.4043010752688172,313.3333333333333,19.0,23.666666666666668,0.6666666666666666,6.354838709677418,12.667240143369177,200.60000000000005,4.991161984044398,141964.5,341.0,369.0
92,2021-09-01,330.0,192.0,127.0,1.0,58.18,2.18,4.17,24.0,11.0,5.29,14.27,5.653333333333333,150.7,False,False,False,True,9,3,465.0,713.0,570.0,502.6666666666667,-135.0,0.5818181818181818,254.33333333333334,16.333333333333332,25.666666666666668,0.6666666666666666,8.616666666666667,13.106129032258062,180.5666666666667,8.302545454545454,49730.99999999999,330.0,346.54545454545456
93,2021-10-01,341.0,131.0,178.0,4.0,38.42,1.27,28.57,14.0,11.0,12.71,16.261290322580646,6.67741935483871,36.1,False,True,False,False,10,4,330.0,465.0,713.0,378.6666666666667,11.0,0.3841642228739003,170.33333333333334,12.333333333333334,22.333333333333332,1.6666666666666667,9.583870967741936,14.292150537634408,164.0333333333334,6.247005959701069,12310.1,341.0,357.72727272727275
94,2021-11-01,330.0,120.0,86.0,2.0,36.36,1.18,15.38,13.0,11.0,6.62,19.876666666666665,9.386666666666668,20.4,False,False,False,True,11,4,341.0,330.0,465.0,333.6666666666667,-11.0,0.36363636363636365,147.66666666666666,11.0,17.0,2.3333333333333335,10.489999999999997,16.802652329749105,69.0666666666667,7.227878787878788,6731.999999999999,341.0,340.0
95,2021-12-01,341.0,159.0,144.0,1.0,46.63,2.09,4.35,23.0,11.0,6.26,22.693548387096776,11.5,5.9,False,False,False,True,12,4,330.0,341.0,330.0,337.3333333333333,11.0,0.4662756598240469,136.66666666666666,11.0,16.666666666666668,2.3333333333333335,11.193548387096776,19.610501792114697,20.800000000000036,10.581449247942484,2011.9,341.0,349.09090909090907
96,2022-01-01,341.0,153.0,113.0,3.0,44.87,2.55,10.71,28.0,11.0,4.04,21.432258064516127,11.870967741935484,36.0,False,False,False,True,1,1,341.0,330.0,341.0,337.3333333333333,0.0,0.44868035190615835,144.0,11.0,21.333333333333332,2.0,9.561290322580643,21.33415770609319,20.766666666666705,9.616233090530695,12276.0,341.0,356.5
97,2022-02-01,308.0,151.0,129.0,0.0,49.03,2.73,0.0,30.0,11.0,4.3,22.853571428571428,12.346428571428572,22.8,False,True,False,False,2,1,341.0,341.0,330.0,330.0,-33.0,0.4902597402597403,154.33333333333334,11.0,27.0,1.3333333333333333,10.507142857142856,22.326459293394777,21.566666666666706,11.20418599257885,7022.400000000001,532.0,330.1666666666667
98,2022-03-01,341.0,162.0,122.0,0.0,47.51,2.27,0.0,25.0,11.0,4.88,20.90322580645161,10.325806451612904,28.8,False,False,False,True,3,1,308.0,341.0,341.0,330.0,33.0,0.4750733137829912,155.33333333333334,11.0,27.666666666666668,1.0,10.577419354838705,21.72968509984639,29.200000000000035,9.930564752625104,9820.800000000001,713.0,391.54545454545456
99,2022-04-01,330.0,138.0,76.0,1.0,41.82,1.73,5.26,19.0,11.0,4.0,16.103333333333335,7.683333333333334,202.5,False,False,False,True,4,2,341.0,308.0,341.0,326.3333333333333,-11.0,0.41818181818181815,150.33333333333334,11.0,24.666666666666668,0.3333333333333333,8.420000000000002,19.95337685611879,84.70000000000003,6.734121212121212,66825.0,690.0,379.27272727272725
100,2022-05-01,341.0,165.0,86.0,0.0,48.39,1.55,0.0,17.0,11.0,5.06,13.683870967741935,5.180645161290323,111.8,False,False,True,False,5,2,330.0,341.0,308.0,337.3333333333333,11.0,0.4838709677419355,155.0,11.0,20.333333333333332,0.3333333333333333,8.503225806451614,16.896810035842293,114.36666666666669,6.621227887617065,38123.799999999996,713.0,391.54545454545456
101,2022-06-01,330.0,137.0,114.0,0.0,41.52,1.55,0.0,17.0,11.0,6.71,11.46,6.383333333333334,351.2,True,False,False,False,6,2,341.0,330.0,341.0,333.6666666666667,-11.0,0.41515151515151516,146.66666666666666,11.0,17.666666666666668,0.3333333333333333,5.076666666666667,13.749068100358423,221.83333333333334,4.757636363636364,115896.0,570.0,368.1818181818182
102,2022-07-01,341.0,123.0,56.0,2.0,36.07,1.64,11.11,18.0,11.0,3.11,10.803225806451612,5.145161290322581,390.5,False,True,False,False,7,3,330.0,341.0,330.0,337.3333333333333,11.0,0.36070381231671556,141.66666666666666,11.0,17.333333333333332,0.6666666666666666,5.6580645161290315,11.98236559139785,284.5,3.8967647337054205,133160.5,713.0,391.72727272727275
103,2022-08-01,341.0,153.0,69.0,0.0,44.87,0.91,0.0,10.0,11.0,6.9,12.896774193548389,5.248387096774193,172.1,False,True,False,False,8,3,341.0,330.0,341.0,337.3333333333333,0.0,0.44868035190615835,137.66666666666666,11.0,15.0,0.6666666666666666,7.648387096774195,11.72,304.6,5.786529183615553,58686.1,465.0,369.0
104,2022-09-01,330.0,155.0,281.0,1.0,46.97,1.73,5.26,19.0,11.0,14.79,14.046666666666663,5.006666666666666,58.9,False,True,False,False,9,3,341.0,341.0,330.0,337.3333333333333,-11.0,0.4696969696969697,143.66666666666666,11.0,15.666666666666666,1.0,9.039999999999997,12.58222222222222,207.1666666666667,6.5976767676767665,19437.0,330.0,346.54545454545456
105,2022-10-01,341.0,118.0,84.0,0.0,34.6,1.36,0.0,15.0,11.0,5.6,15.387096774193548,7.161290322580645,104.4,False,False,False,True,10,4,330.0,341.0,341.0,337.3333333333333,11.0,0.3460410557184751,142.0,11.0,14.666666666666666,0.3333333333333333,8.225806451612904,14.110179211469534,111.80000000000003,5.324567212184278,35600.4,341.0,357.72727272727275
106,2022-11-01,330.0,155.0,139.0,0.0,46.97,1.73,0.0,19.0,11.0,7.32,19.043333333333333,10.626666666666669,34.6,False,True,False,False,11,4,341.0,330.0,341.0,333.6666666666667,-11.0,0.4696969696969697,142.66666666666666,11.0,17.666666666666668,0.3333333333333333,8.416666666666664,16.159032258064514,65.96666666666671,8.94459595959596,11418.0,330.0,340.0
107,2022-12-01,341.0,137.0,65.0,1.0,40.18,1.09,8.33,12.0,11.0,5.42,22.21935483870968,11.574193548387097,40.6,False,True,False,False,12,4,330.0,341.0,330.0,337.3333333333333,11.0,0.40175953079178883,136.66666666666666,11.0,15.333333333333334,0.3333333333333333,10.645161290322584,18.88326164874552,59.86666666666671,8.926837574496265,13844.6,341.0,349.09090909090907
108,2023-01-01,341.0,184.0,79.0,0.0,53.96,1.55,0.0,17.0,11.0,4.65,22.906451612903226,11.790322580645162,3.6,False,False,False,True,1,1,341.0,330.0,341.0,337.3333333333333,0.0,0.5395894428152492,158.66666666666666,11.0,16.0,0.3333333333333333,11.116129032258064,21.389713261648748,26.266666666666705,12.360079462680918,1227.6000000000001,341.0,356.5
109,2023-02-01,308.0,186.0,76.0,0.0,60.39,1.55,0.0,17.0,11.0,4.47,25.62857142857143,12.917857142857144,0.3,False,False,False,True,2,1,341.0,341.0,330.0,330.0,-33.0,0.6038961038961039,169.0,11.0,15.333333333333334,0.3333333333333333,12.710714285714285,23.584792626728113,14.833333333333371,15.476994434137293,92.39999999999999,308.0,330.1666666666667
110,2023-03-01,341.0,172.0,143.0,1.0,50.44,1.82,5.0,20.0,11.0,7.15,21.212903225806453,11.577419354838709,23.4,False,False,True,False,3,1,308.0,341.0,341.0,330.0,33.0,0.5043988269794721,180.66666666666666,11.0,18.0,0.3333333333333333,9.635483870967745,23.24930875576037,9.100000000000037,10.699763503925835,7979.4,341.0,391.54545454545456
111,2023-04-01,330.0,144.0,157.0,0.0,43.64,1.55,0.0,17.0,11.0,9.24,17.80666666666667,9.696666666666664,120.4,False,True,False,False,4,2,341.0,308.0,341.0,326.3333333333333,-11.0,0.43636363636363634,167.33333333333334,11.0,18.0,0.3333333333333333,8.110000000000005,21.549380440348187,48.03333333333337,7.770181818181818,39732.0,330.0,379.27272727272725
112,2023-05-01,341.0,165.0,98.0,0.0,48.39,2.0,0.0,22.0,11.0,4.45,14.77741935483871,6.912903225806452,162.70000000000002,False,True,False,False,5,2,330.0,341.0,308.0,337.3333333333333,11.0,0.4838709677419355,160.33333333333334,11.0,19.666666666666668,0.3333333333333333,7.864516129032258,17.932329749103943,102.1666666666667,7.150364203954214,55480.700000000004,341.0,391.54545454545456
113,2023-06-01,330.0,193.0,145.0,0.0,58.48,1.91,0.0,21.0,11.0,6.9,13.596666666666666,6.293333333333334,366.9,False,True,False,False,6,2,341.0,330.0,341.0,333.6666666666667,-11.0,0.5848484848484848,167.33333333333334,11.0,20.0,0.0,7.303333333333332,15.393584229390681,216.6666666666667,7.951989898989899,121076.99999999999,330.0,368.1818181818182
114,2023-07-01,341.0,157.0,93.0,1.0,46.04,2.18,4.17,24.0,11.0,3.88,12.303225806451612,5.348387096774194,253.1,False,False,True,False,7,3,330.0,341.0,330.0,337.3333333333333,11.0,0.4604105571847507,171.66666666666666,11.0,22.333333333333332,0.3333333333333333,6.954838709677419,13.559103942652328,260.90000000000003,5.664535048718191,86307.09999999999,341.0,391.72727272727275
115,2023-08-01,341.0,170.0,101.0,1.0,49.85,1.73,5.26,19.0,11.0,5.32,12.738709677419354,5.229032258064516,333.3,False,True,False,False,8,3,341.0,330.0,341.0,337.3333333333333,0.0,0.49853372434017595,173.33333333333334,11.0,21.333333333333332,0.6666666666666666,7.509677419354839,12.879534050179211,317.7666666666667,6.350676378772112,113655.3,341.0,369.0
116,2023-09-01,330.0,169.0,116.0,1.0,51.21,2.09,4.35,23.0,11.0,5.04,13.243333333333334,5.973333333333334,338.5,False,True,False,False,9,3,341.0,341.0,330.0,337.3333333333333,-11.0,0.5121212121212121,165.33333333333334,11.0,22.0,1.0,7.2700000000000005,12.761756272401435,308.3,6.782191919191919,111705.0,330.0,346.54545454545456
117,2023-10-01,341.0,178.0,113.0,3.0,52.2,2.0,13.64,22.0,11.0,5.14,16.30322580645161,6.238709677419355,81.0,False,True,False,False,10,4,330.0,341.0,341.0,337.3333333333333,11.0,0.5219941348973607,172.33333333333334,11.0,21.333333333333332,1.6666666666666667,10.064516129032256,14.095089605734765,250.93333333333337,8.510188250875034,27621.0,341.0,357.72727272727275
118,2023-11-01,332.0,199.0,135.0,0.0,59.94,2.08,0.0,23.0,11.07,5.87,16.13,7.52,87.4,False,False,False,True,11,4,341.0,330.0,341.0,334.3333333333333,-9.0,0.5993975903614458,182.0,11.023333333333333,22.666666666666668,1.3333333333333333,8.61,15.225519713261647,168.9666666666667,9.66828313253012,29016.800000000003,330.0,340.0
119,2023-12-01,279.0,149.0,98.0,0.0,53.41,1.67,0.0,15.0,9.0,6.53,19.67096774193548,10.016129032258064,24.9,False,False,False,True,12,4,332.0,341.0,330.0,317.3333333333333,-53.0,0.5340501792114696,175.33333333333334,10.356666666666667,20.0,1.0,9.654838709677417,17.368064516129028,64.43333333333338,10.50528384784368,6947.099999999999,341.0,349.09090909090907
120,2024-01-01,341.0,153.0,93.0,2.0,44.87,2.09,8.7,23.0,11.0,4.04,24.19032258064516,12.570967741935483,1.0,False,False,False,True,1,1,279.0,332.0,341.0,317.3333333333333,62.0,0.44868035190615835,167.0,10.356666666666667,20.333333333333332,0.6666666666666666,11.619354838709675,19.997096774193547,37.76666666666671,10.853722448207359,341.0,341.0,356.5
121,2024-02-01,319.0,143.0,67.0,0.0,44.83,1.45,0.0,16.0,11.0,4.19,24.335714285714285,13.321428571428571,2.3000000000000003,False,False,False,True,2,1,341.0,279.0,332.0,313.0,-22.0,0.4482758620689655,148.33333333333334,10.333333333333334,18.0,0.6666666666666666,11.014285714285714,22.73233486943164,9.400000000000038,10.909113300492612,733.7,308.0,330.1666666666667
122,2024-03-01,341.0,210.0,113.0,1.0,61.58,1.55,5.88,17.0,11.0,6.65,20.574193548387097,10.696774193548388,65.4,False,True,False,False,3,1,319.0,341.0,279.0,333.6666666666667,22.0,0.6158357771260997,168.66666666666666,11.0,18.666666666666668,1.0,9.87741935483871,23.033410138248843,22.900000000000038,12.670324472613755,22301.4,341.0,391.54545454545456
123,2024-04-01,330.0,189.0,133.0,2.0,57.27,1.09,16.67,12.0,11.0,11.08,15.86,8.013333333333334,166.8,False,True,False,False,4,2,341.0,319.0,341.0,330.0,-11.0,0.5727272727272728,180.66666666666666,11.0,15.0,1.0,7.846666666666666,20.25663594470046,78.1666666666667,9.083454545454545,55044.00000000001,330.0,379.27272727272725
124,2024-05-01,341.0,186.0,159.0,0.0,54.55,2.0,0.0,22.0,11.0,7.23,11.929032258064517,3.9483870967741934,168.1,False,False,True,False,5,2,330.0,341.0,319.0,337.3333333333333,11.0,0.5454545454545454,195.0,11.0,17.0,1.0,7.980645161290323,16.121075268817204,133.43333333333337,6.506744868035191,57322.1,341.0,391.54545454545456
125,2024-06-01,330.0,172.0,102.0,0.0,52.12,1.55,0.0,17.0,11.0,6.0,11.906666666666666,6.843333333333334,835.7,False,False,True,False,6,2,341.0,330.0,341.0,333.6666666666667,-11.0,0.5212121212121212,182.33333333333334,11.0,17.0,0.6666666666666666,5.063333333333333,13.231899641577058,390.20000000000005,6.20589898989899,275781.0,330.0,368.1818181818182
126,2024-07-01,341.0,182.0,130.0,0.0,53.37,1.73,0.0,19.0,11.0,6.84,11.674193548387096,3.1225806451612903,62.2,False,False,True,False,7,3,330.0,341.0,330.0,337.3333333333333,11.0,0.533724340175953,180.0,11.0,19.333333333333332,0.0,8.551612903225806,11.83663082437276,355.3333333333334,6.230801248699271,21210.2,341.0,391.72727272727275
127,2024-08-01,341.0,167.0,112.0,0.0,48.97,1.73,0.0,19.0,11.0,5.89,12.206451612903225,3.661290322580645,258.0,False,True,False,False,8,3,341.0,330.0,341.0,337.3333333333333,0.0,0.4897360703812317,173.66666666666666,11.0,18.333333333333332,0.0,8.545161290322579,11.929103942652327,385.3,5.977939646201873,87978.0,341.0,369.0
128,2024-09-01,330.0,123.0,58.0,1.0,37.27,1.27,7.14,14.0,11.0,4.14,13.063333333333333,5.246666666666667,224.7,False,False,False,True,9,3,341.0,341.0,330.0,337.3333333333333,-11.0,0.37272727272727274,157.33333333333334,11.0,17.333333333333332,0.3333333333333333,7.8166666666666655,12.314659498207883,181.63333333333335,4.869060606060606,74151.0,330.0,346.54545454545456
129,2024-10-01,341.0,157.0,106.0,0.0,46.04,1.64,0.0,18.0,11.0,5.89,16.88064516129032,7.816129032258065,52.6,False,True,False,False,10,4,330.0,341.0,341.0,337.3333333333333,11.0,0.4604105571847507,149.0,11.0,17.0,0.3333333333333333,9.064516129032256,14.050143369175624,178.43333333333337,7.7720272443477425,17936.600000000002,341.0,357.72727272727275
130,2024-11-01,275.0,210.0,67.0,2.0,76.36,2.07,10.53,19.0,9.17,3.53,17.823333333333334,8.043333333333333,46.4,False,False,False,True,11,4,341.0,330.0,341.0,315.3333333333333,-66.0,0.7636363636363637,163.33333333333334,10.39,17.0,1.0,9.780000000000001,15.922437275985663,107.90000000000003,13.610545454545456,12760.0,332.0,340.0
131,2024-12-01,341.0,132.0,69.0,0.0,38.71,1.73,0.0,19.0,11.0,3.63,20.503225806451614,9.861290322580643,19.3,False,False,False,True,12,4,275.0,341.0,330.0,319.0,66.0,0.3870967741935484,166.33333333333334,10.39,18.666666666666668,0.6666666666666666,10.64193548387097,18.402401433691754,39.43333333333337,7.936732570239334,6581.3,279.0,349.09090909090907
132,2025-01-01,341.0,125.0,72.0,1.0,36.66,1.82,5.0,20.0,11.0,3.6,23.3,11.422580645161291,9.9,False,False,False,True,1,1,341.0,275.0,341.0,319.0,0.0,0.36656891495601174,155.66666666666666,10.39,19.333333333333332,1.0,11.87741935483871,20.542186379928314,25.200000000000035,8.541055718475073,3375.9,341.0,356.5
133,2025-02-01,308.0,181.0,117.0,0.0,58.77,2.09,0.0,23.0,11.0,5.09,23.27142857142857,11.528571428571428,8.1,False,False,False,True,2,1,341.0,341.0,275.0,330.0,-33.0,0.5876623376623377,146.0,11.0,20.666666666666668,0.3333333333333333,11.74285714285714,22.35821812596006,12.43333333333337,13.675742115027827,2494.7999999999997,319.0,330.1666666666667
