,Fecha,Dias Cama Disponibles,Dias Cama Ocupados,Dias de Estada,Egresos Fallecidos,Indice Ocupacional,Indice de Rotación,Letalidad,Numero de Egresos,Promedio Cama Disponibles,Promedio Días de Estada,Temperatura Máxima,Temperatura Mínima,Precipitaciones (suma),Viento_SW,Viento_W,Mes,Trimestre,lag_1,lag_2,lag_3,media_movil_3,variacion_disponibles,porcentaje_ocupacion,ocupados_media_movil,promedio_media_movil,egresos_media_movil,egresos_fallecidos_media_movil,Diferencia Térmica,temp_max_movil,precipitacion_movil,interaccion_ocupacion_temp,interaccion_precipitacion_disp,same_month_last_year,hist_avg_mes
71,2019-12-01,292.0,78.0,78.0,1.0,26.71,1.8,5.88,17.0,9.42,4.59,21.238709677419354,16.674193548387095,0.3,False,True,12,4,300.0,310.0,300.0,300.6666666666667,-8.0,0.2671232876712329,60.666666666666664,9.806666666666667,14.0,0.3333333333333333,4.56451612903226,19.83383512544803,2.2666666666666666,5.673353954927088,87.6,310.0,294.27272727272725
72,2020-01-01,279.0,79.0,79.0,0.0,28.32,1.44,0.0,13.0,9.0,6.08,23.90967741935484,19.67419354838709,1.6,False,True,1,1,292.0,300.0,310.0,290.3333333333333,-13.0,0.2831541218637993,68.66666666666667,9.473333333333334,14.0,0.3333333333333333,4.235483870967748,21.698351254480286,2.066666666666667,6.77012371372413,446.40000000000003,310.0,294.5
73,2020-02-01,261.0,65.0,65.0,1.0,24.9,2.33,4.76,21.0,9.0,3.1,23.353571428571428,18.98928571428572,0.0,False,True,2,1,279.0,292.0,300.0,277.3333333333333,-18.0,0.24904214559386972,74.0,9.14,17.0,0.6666666666666666,4.364285714285707,22.83398617511521,0.6333333333333334,5.816023535851122,0.0,280.0,268.3333333333333
74,2020-03-01,279.0,43.0,43.0,0.0,15.41,1.44,0.0,13.0,9.0,3.31,22.251612903225805,17.838709677419356,0.2,False,True,3,1,261.0,279.0,292.0,273.0,18.0,0.15412186379928317,62.333333333333336,9.0,15.666666666666666,0.3333333333333333,4.412903225806449,23.171620583717356,0.6,3.4294600531853394,55.800000000000004,310.0,295.90909090909093
75,2020-04-01,270.0,256.0,256.0,2.0,94.81,1.56,14.29,14.0,9.0,18.29,21.17,16.87666666666667,0.4,False,True,4,2,279.0,261.0,279.0,270.0,-9.0,0.9481481481481482,121.33333333333333,9.0,16.0,1.0,4.293333333333333,22.258394777265746,0.20000000000000004,20.072296296296297,108.0,300.0,286.3636363636364
76,2020-05-01,279.0,8.0,8.0,0.0,2.87,0.44,0.0,4.0,9.0,2.0,19.68387096774193,14.725806451612904,0.8,False,True,5,2,270.0,279.0,261.0,276.0,9.0,0.02867383512544803,102.33333333333333,9.0,10.333333333333334,0.6666666666666666,4.958064516129028,21.03516129032258,0.46666666666666673,0.5644120707596253,223.20000000000002,310.0,295.90909090909093
77,2020-06-01,270.0,35.0,35.0,0.0,12.96,1.33,0.0,12.0,9.0,2.92,18.216666666666665,13.776666666666667,1.4,False,True,6,2,279.0,270.0,279.0,273.0,-9.0,0.12962962962962962,99.66666666666667,9.0,10.0,0.6666666666666666,4.439999999999998,19.69017921146953,0.8666666666666667,2.3614197530864196,378.0,300.0,286.3636363636364
78,2020-07-01,279.0,45.0,45.0,0.0,16.13,0.67,0.0,6.0,9.0,7.5,17.38064516129032,12.361290322580643,2.7,False,True,7,3,270.0,279.0,270.0,276.0,9.0,0.16129032258064516,29.333333333333332,9.0,7.333333333333333,0.0,5.019354838709678,18.42706093189964,1.6333333333333335,2.8033298647242453,753.3000000000001,310.0,295.90909090909093
79,2020-08-01,279.0,72.0,72.0,1.0,25.81,1.11,10.0,10.0,9.0,7.2,16.816129032258065,12.16451612903226,3.1,False,True,8,3,279.0,270.0,279.0,276.0,0.0,0.25806451612903225,50.666666666666664,9.0,9.333333333333334,0.3333333333333333,4.651612903225805,17.471146953405015,2.4,4.339646201873049,864.9,310.0,295.90909090909093
80,2020-09-01,270.0,130.0,130.0,1.0,48.15,1.22,9.09,11.0,9.0,11.82,17.3,12.626666666666669,2.0,False,True,9,3,279.0,279.0,270.0,276.0,-9.0,0.48148148148148145,82.33333333333333,9.0,9.0,0.6666666666666666,4.673333333333332,17.16559139784946,2.6,8.329629629629629,540.0,300.0,286.3636363636364
81,2020-10-01,270.0,74.0,74.0,1.0,27.41,1.49,7.69,13.0,8.71,5.69,18.116129032258065,13.338709677419354,0.1,False,True,10,4,270.0,279.0,279.0,273.0,0.0,0.2740740740740741,92.0,8.903333333333334,11.333333333333334,1.0,4.777419354838711,17.410752688172042,1.7333333333333334,4.965161290322581,27.0,310.0,294.1818181818182
82,2020-11-01,270.0,36.0,36.0,0.0,13.33,1.22,0.0,11.0,9.0,3.27,19.28333333333333,14.386666666666668,0.6000000000000001,False,True,11,4,270.0,270.0,279.0,270.0,0.0,0.13333333333333333,80.0,8.903333333333334,11.666666666666666,0.6666666666666666,4.896666666666663,18.2331541218638,0.9,2.5711111111111107,162.00000000000003,300.0,286.3636363636364
83,2020-12-01,279.0,48.0,48.0,0.0,17.2,1.44,0.0,13.0,9.0,3.69,20.825806451612905,16.24516129032258,1.5,False,True,12,4,270.0,270.0,270.0,273.0,9.0,0.17204301075268819,52.666666666666664,8.903333333333334,12.333333333333334,0.3333333333333333,4.580645161290324,19.4084229390681,0.7333333333333334,3.582934443288242,418.5,292.0,294.27272727272725
84,2021-01-01,279.0,99.0,99.0,0.0,35.48,2.22,0.0,20.0,9.0,4.95,22.22903225806452,17.47741935483871,0.3999999999999999,False,True,1,1,279.0,270.0,270.0,276.0,0.0,0.3548387096774194,61.0,9.0,14.666666666666666,0.0,4.751612903225812,20.779390681003587,0.8333333333333334,7.887721123829347,111.59999999999998,279.0,294.5
85,2021-02-01,252.0,127.0,127.0,1.0,50.4,2.44,4.55,22.0,9.0,5.77,22.982142857142858,17.87142857142857,0.0,False,True,2,1,279.0,279.0,270.0,270.0,-27.0,0.503968253968254,91.33333333333333,9.0,18.333333333333332,0.3333333333333333,5.1107142857142875,22.012327188940095,0.6333333333333333,11.582270408163264,0.0,261.0,268.3333333333333
86,2021-03-01,279.0,62.0,62.0,0.0,22.22,1.78,0.0,16.0,9.0,3.88,22.40967741935484,17.73548387096774,0.0,False,True,3,1,252.0,279.0,279.0,270.0,27.0,0.2222222222222222,96.0,9.0,19.333333333333332,0.3333333333333333,4.674193548387098,22.540284178187406,0.1333333333333333,4.979928315412186,0.0,279.0,295.90909090909093
87,2021-04-01,270.0,55.0,55.0,0.0,20.37,1.33,0.0,12.0,9.0,4.58,20.266666666666666,15.466666666666669,1.0,False,True,4,2,279.0,252.0,279.0,267.0,-9.0,0.2037037037037037,81.33333333333333,9.0,16.666666666666668,0.3333333333333333,4.799999999999997,21.88616231438812,0.3333333333333333,4.128395061728394,270.0,270.0,286.3636363636364
88,2021-05-01,279.0,95.0,95.0,0.0,34.05,1.56,0.0,14.0,9.0,6.79,19.51290322580645,14.848387096774196,2.3000000000000003,False,True,5,2,270.0,279.0,252.0,276.0,9.0,0.34050179211469533,70.66666666666667,9.0,14.0,0.0,4.664516129032254,20.729749103942652,1.1,6.644178517747716,641.7,279.0,295.90909090909093
89,2021-06-01,270.0,68.0,68.0,0.0,25.19,1.11,0.0,10.0,9.0,6.8,17.733333333333334,13.29,3.7,False,True,6,2,279.0,270.0,279.0,273.0,-9.0,0.2518518518518518,72.66666666666667,9.0,12.0,0.0,4.443333333333335,19.170967741935485,2.3333333333333335,4.466172839506172,999.0,270.0,286.3636363636364
90,2021-07-01,279.0,90.0,90.0,1.0,32.26,1.56,7.14,14.0,9.0,6.43,16.883870967741935,12.34516129032258,1.9,False,True,7,3,270.0,279.0,270.0,276.0,9.0,0.3225806451612903,84.33333333333333,9.0,12.666666666666666,0.3333333333333333,4.538709677419355,18.043369175627237,2.6333333333333333,5.446409989594172,530.1,279.0,295.90909090909093
91,2021-08-01,279.0,59.0,59.0,0.0,21.15,1.33,0.0,12.0,9.0,4.92,16.929032258064513,12.116129032258064,1.1,False,True,8,3,279.0,270.0,279.0,276.0,0.0,0.2114695340501792,72.33333333333333,9.0,12.0,0.3333333333333333,4.8129032258064495,17.182078853046594,2.233333333333333,3.579974563533356,306.90000000000003,279.0,295.90909090909093
92,2021-09-01,270.0,75.0,75.0,1.0,27.78,1.33,8.33,12.0,9.0,6.25,16.84,12.313333333333333,2.3,False,True,9,3,279.0,279.0,270.0,276.0,-9.0,0.2777777777777778,74.66666666666667,9.0,12.666666666666666,0.6666666666666666,4.526666666666667,16.88430107526882,1.7666666666666666,4.677777777777778,621.0,270.0,286.3636363636364
93,2021-10-01,279.0,35.0,279.0,0.0,12.54,1.0,0.0,9.0,9.0,31.0,17.483870967741936,12.793548387096775,2.3,False,True,10,4,270.0,279.0,279.0,276.0,9.0,0.12544802867383512,56.333333333333336,9.0,11.0,0.3333333333333333,4.6903225806451605,17.084301075268815,1.8999999999999997,2.193317146490924,641.6999999999999,270.0,294.1818181818182
94,2021-11-01,270.0,65.0,65.0,0.0,24.07,1.56,0.0,14.0,9.0,4.64,18.686666666666667,14.01,2.9,False,True,11,4,279.0,270.0,279.0,273.0,-9.0,0.24074074074074073,58.333333333333336,9.0,11.666666666666666,0.3333333333333333,4.676666666666668,17.670179211469534,2.5,4.498641975308642,783.0,270.0,286.3636363636364
95,2021-12-01,279.0,173.0,173.0,1.0,62.01,1.33,8.33,12.0,9.0,14.42,20.580645161290324,16.348387096774193,5.4,False,True,12,4,270.0,279.0,270.0,276.0,9.0,0.6200716845878136,91.0,9.0,11.666666666666666,0.3333333333333333,4.232258064516131,18.91706093189964,3.533333333333333,12.761475315065326,1506.6000000000001,279.0,294.27272727272725
96,2022-01-01,279.0,135.0,89.0,1.0,48.39,1.78,6.25,16.0,9.0,5.56,21.91290322580645,17.190322580645162,0.3,False,True,1,1,279.0,270.0,279.0,276.0,0.0,0.4838709677419355,124.33333333333333,9.0,14.0,0.6666666666666666,4.722580645161287,20.393405017921143,2.866666666666667,10.603017689906347,83.7,279.0,294.5
97,2022-02-01,252.0,164.0,84.0,2.0,65.08,2.33,9.52,21.0,9.0,4.0,22.00357142857143,17.039285714285715,0.7999999999999999,False,True,2,1,279.0,279.0,270.0,270.0,-27.0,0.6507936507936508,157.33333333333334,9.0,16.333333333333332,1.3333333333333333,4.964285714285715,21.499039938556066,2.1666666666666665,14.319784580498867,201.6,252.0,268.3333333333333
98,2022-03-01,279.0,137.0,58.0,0.0,49.1,1.33,0.0,12.0,9.0,4.83,21.26451612903226,16.825806451612905,1.2,False,True,3,1,252.0,279.0,279.0,270.0,27.0,0.4910394265232975,145.33333333333334,9.0,16.333333333333332,1.0,4.438709677419354,21.72699692780338,0.7666666666666666,10.441715805295411,334.8,279.0,295.90909090909093
99,2022-04-01,270.0,155.0,173.0,3.0,57.41,1.56,21.43,14.0,9.0,12.36,18.953333333333333,14.363333333333332,0.7,False,True,4,2,279.0,252.0,279.0,267.0,-9.0,0.5740740740740741,152.0,9.0,15.666666666666666,1.6666666666666667,4.590000000000002,20.74047363031234,0.8999999999999999,10.880617283950617,189.0,270.0,286.3636363636364
100,2022-05-01,279.0,110.0,125.0,1.0,39.43,1.11,10.0,10.0,9.0,12.5,17.74516129032258,13.348387096774196,1.5,False,True,5,2,270.0,279.0,252.0,276.0,9.0,0.3942652329749104,134.0,9.0,12.0,1.3333333333333333,4.396774193548385,19.32100358422939,1.1333333333333333,6.996300150306394,418.5,279.0,295.90909090909093
101,2022-06-01,270.0,122.0,68.0,1.0,45.19,1.56,7.14,14.0,9.0,4.86,17.073333333333334,11.663333333333332,3.7,False,True,6,2,279.0,270.0,279.0,273.0,-9.0,0.45185185185185184,129.0,9.0,12.666666666666666,1.6666666666666667,5.410000000000002,17.92394265232975,1.9666666666666668,7.714617283950617,999.0,270.0,286.3636363636364
102,2022-07-01,279.0,104.0,25.0,2.0,37.28,1.11,20.0,10.0,9.0,2.5,16.322580645161292,11.696774193548388,3.0,False,True,7,3,270.0,279.0,270.0,276.0,9.0,0.3727598566308244,112.0,9.0,11.333333333333334,1.3333333333333333,4.625806451612904,17.047025089605736,2.733333333333333,6.084402821135392,837.0,279.0,295.90909090909093
103,2022-08-01,279.0,188.0,108.0,0.0,67.38,1.56,0.0,14.0,9.0,7.71,16.26451612903226,11.72258064516129,2.7,False,True,8,3,279.0,270.0,279.0,276.0,0.0,0.6738351254480287,138.0,9.0,12.666666666666666,1.0,4.541935483870969,16.55347670250896,3.1333333333333333,10.959602266157939,753.3000000000001,279.0,295.90909090909093
104,2022-09-01,270.0,121.0,50.0,0.0,44.81,1.11,0.0,10.0,9.0,5.0,16.303333333333335,11.43,2.1,False,True,9,3,279.0,279.0,270.0,276.0,-9.0,0.44814814814814813,137.66666666666666,9.0,11.333333333333334,0.6666666666666666,4.873333333333335,16.296810035842295,2.6,7.306308641975309,567.0,270.0,286.3636363636364
105,2022-10-01,279.0,145.0,73.0,2.0,51.97,1.44,15.38,13.0,9.0,5.62,17.358064516129033,12.496774193548386,1.4,False,True,10,4,270.0,279.0,279.0,276.0,9.0,0.5197132616487455,151.33333333333334,9.0,12.333333333333334,0.6666666666666666,4.861290322580647,16.641971326164875,2.066666666666667,9.021216325586774,390.59999999999997,279.0,294.1818181818182
106,2022-11-01,270.0,58.0,62.0,0.0,21.48,1.56,0.0,14.0,9.0,4.43,19.563333333333333,14.763333333333332,2.3,False,True,11,4,279.0,270.0,279.0,273.0,-9.0,0.21481481481481482,108.0,9.0,12.333333333333334,0.6666666666666666,4.800000000000001,17.7415770609319,1.9333333333333333,4.2024938271604935,621.0,270.0,286.3636363636364
107,2022-12-01,279.0,140.0,72.0,0.0,50.18,1.44,0.0,13.0,9.0,5.54,21.774193548387096,17.12258064516129,0.5,False,True,12,4,270.0,279.0,270.0,276.0,9.0,0.5017921146953405,114.33333333333333,9.0,13.333333333333334,0.6666666666666666,4.651612903225807,19.56519713261649,1.3999999999999997,10.9261186264308,139.5,279.0,294.27272727272725
108,2023-01-01,279.0,154.0,62.0,0.0,55.2,1.56,0.0,14.0,9.0,4.43,22.693548387096776,17.758064516129032,0.3,False,True,1,1,279.0,270.0,279.0,276.0,0.0,0.5519713261648745,117.33333333333333,9.0,13.666666666666666,0.0,4.935483870967744,21.343691756272403,1.0333333333333332,12.526187998612556,83.7,279.0,294.5
109,2023-02-01,252.0,127.0,46.0,0.0,50.4,0.56,0.0,5.0,9.0,9.2,24.2,19.735714285714288,0.2,False,True,2,1,279.0,279.0,270.0,270.0,-27.0,0.503968253968254,140.33333333333334,9.0,10.666666666666666,0.0,4.464285714285712,22.88924731182796,0.3333333333333333,12.196031746031744,50.400000000000006,252.0,268.3333333333333
110,2023-03-01,279.0,161.0,122.0,0.0,57.71,1.33,0.0,12.0,9.0,10.17,24.11935483870968,19.3483870967742,0.0,False,True,3,1,252.0,279.0,279.0,270.0,27.0,0.5770609318996416,147.33333333333334,9.0,10.333333333333334,0.0,4.770967741935479,23.670967741935485,0.16666666666666666,13.918337380043937,0.0,279.0,295.90909090909093
111,2023-04-01,270.0,138.0,70.0,2.0,51.11,1.56,14.29,14.0,9.0,5.0,21.426666666666662,16.813333333333333,0.6,False,True,4,2,279.0,252.0,279.0,267.0,-9.0,0.5111111111111111,142.0,9.0,10.333333333333334,0.6666666666666666,4.61333333333333,23.248673835125448,0.26666666666666666,10.951407407407403,162.0,270.0,286.3636363636364
112,2023-05-01,279.0,114.0,26.0,0.0,40.86,1.22,0.0,11.0,9.0,2.36,19.22903225806452,14.65483870967742,3.7,False,True,5,2,270.0,279.0,252.0,276.0,9.0,0.40860215053763443,137.66666666666666,9.0,12.333333333333334,0.6666666666666666,4.5741935483871,21.59168458781362,1.4333333333333336,7.857023933402708,1032.3,279.0,295.90909090909093
113,2023-06-01,270.0,159.0,45.0,1.0,58.89,1.44,7.69,13.0,9.0,3.46,18.69333333333333,13.863333333333332,2.9,False,True,6,2,279.0,270.0,279.0,273.0,-9.0,0.5888888888888889,137.0,9.0,12.666666666666666,1.0,4.83,19.78301075268817,2.4,11.008296296296296,783.0,270.0,286.3636363636364
114,2023-07-01,279.0,178.0,79.0,3.0,63.8,1.56,21.43,14.0,9.0,5.64,18.83225806451613,13.729032258064516,2.2,False,True,7,3,270.0,279.0,270.0,276.0,9.0,0.6379928315412187,150.33333333333334,9.0,12.666666666666666,1.3333333333333333,5.103225806451613,18.918207885304657,2.9333333333333336,12.014845646895596,613.8000000000001,279.0,295.90909090909093
115,2023-08-01,279.0,171.0,58.0,1.0,61.29,1.44,7.69,13.0,9.0,4.46,19.490322580645163,14.161290322580646,1.2,False,True,8,3,279.0,270.0,279.0,276.0,0.0,0.6129032258064516,169.33333333333334,9.0,13.333333333333334,1.6666666666666667,5.329032258064517,19.005304659498208,2.1,11.945681581685745,334.8,279.0,295.90909090909093
116,2023-09-01,270.0,119.0,661.0,2.0,44.07,2.0,11.11,18.0,9.0,36.72,19.896666666666665,14.013333333333332,0.8,False,True,9,3,279.0,279.0,270.0,276.0,-9.0,0.44074074074074077,156.0,9.0,15.0,2.0,5.883333333333333,19.406415770609318,1.4000000000000001,8.769271604938272,216.0,270.0,286.3636363636364
117,2023-10-01,279.0,137.0,82.0,2.0,49.1,1.78,12.5,16.0,9.0,5.13,19.458064516129035,14.338709677419354,0.4,True,False,10,4,270.0,279.0,279.0,276.0,9.0,0.4910394265232975,142.33333333333334,9.0,15.666666666666666,1.6666666666666667,5.119354838709681,19.615017921146954,0.7999999999999999,9.554676841253325,111.60000000000001,279.0,294.1818181818182
118,2023-11-01,270.0,101.0,51.0,2.0,37.41,1.89,11.76,17.0,9.0,3.0,19.90666666666667,14.67,1.1,True,False,11,4,279.0,270.0,279.0,273.0,-9.0,0.37407407407407406,119.0,9.0,17.0,2.0,5.23666666666667,19.753799283154123,0.7666666666666666,7.446567901234569,297.0,270.0,286.3636363636364
119,2023-12-01,279.0,148.0,148.0,0.0,53.05,2.22,0.0,20.0,9.0,7.4,21.529032258064515,16.058064516129033,0.4,True,False,12,4,270.0,279.0,270.0,276.0,9.0,0.5304659498207885,128.66666666666666,9.0,17.666666666666668,1.3333333333333333,5.470967741935482,20.297921146953406,0.6333333333333333,11.420418545496588,111.60000000000001,279.0,294.27272727272725
120,2024-01-01,279.0,158.0,72.0,0.0,56.63,1.67,0.0,15.0,9.0,4.8,23.164516129032258,18.070967741935487,1.7999999999999998,False,True,1,1,279.0,270.0,279.0,276.0,0.0,0.5663082437275986,135.66666666666666,9.0,17.333333333333332,0.6666666666666666,5.093548387096771,21.533405017921144,1.0999999999999999,13.118256445831888,502.19999999999993,279.0,294.5
121,2024-02-01,261.0,151.0,130.0,2.0,57.85,1.67,13.33,15.0,9.0,8.67,24.68928571428572,19.767857142857142,0.8,False,True,2,1,279.0,279.0,270.0,273.0,-18.0,0.578544061302682,152.33333333333334,9.0,16.666666666666668,0.6666666666666666,4.921428571428578,23.1276113671275,1.0,14.283839627805149,208.8,252.0,268.3333333333333
122,2024-03-01,279.0,152.0,97.0,2.0,54.48,1.89,11.76,17.0,9.0,5.71,22.990322580645163,17.83225806451613,0.3,False,True,3,1,261.0,279.0,279.0,273.0,18.0,0.5448028673835126,153.66666666666666,9.0,15.666666666666666,1.3333333333333333,5.158064516129034,23.614708141321046,0.9666666666666667,12.525193664007402,83.7,279.0,295.90909090909093
123,2024-04-01,270.0,150.0,66.0,1.0,55.56,1.11,10.0,10.0,9.0,6.6,21.296666666666667,16.08,2.9,False,True,4,2,279.0,261.0,279.0,270.0,-9.0,0.5555555555555556,151.0,9.0,14.0,1.6666666666666667,5.216666666666669,22.992091653865852,1.3333333333333333,11.831481481481482,783.0,270.0,286.3636363636364
124,2024-05-01,279.0,159.0,93.0,2.0,56.99,1.67,13.33,15.0,9.0,6.2,18.10322580645161,13.435483870967742,0.7,False,True,5,2,270.0,279.0,261.0,276.0,9.0,0.5698924731182796,153.66666666666666,9.0,14.0,1.6666666666666667,4.667741935483869,20.79673835125448,1.3,10.31689212625737,195.29999999999998,279.0,295.90909090909093
125,2024-06-01,270.0,165.0,112.0,1.0,61.11,1.67,6.67,15.0,9.0,7.47,17.790000000000003,13.17,0.5,True,False,6,2,279.0,270.0,279.0,273.0,-9.0,0.6111111111111112,158.0,9.0,13.333333333333334,1.3333333333333333,4.620000000000003,19.063297491039425,1.3666666666666665,10.87166666666667,135.0,270.0,286.3636363636364
126,2024-07-01,279.0,167.0,61.0,0.0,59.86,1.78,0.0,16.0,9.0,3.81,16.92258064516129,11.67741935483871,0.6000000000000001,True,False,7,3,270.0,279.0,270.0,276.0,9.0,0.5985663082437276,163.66666666666666,9.0,15.333333333333334,1.0,5.24516129032258,17.6052688172043,0.6,10.129286622730952,167.40000000000003,279.0,295.90909090909093
127,2024-08-01,279.0,169.0,88.0,1.0,60.57,2.0,5.56,18.0,9.0,4.89,17.4,12.051612903225807,1.8,True,False,8,3,279.0,270.0,279.0,276.0,0.0,0.6057347670250897,167.0,9.0,16.333333333333332,0.6666666666666666,5.348387096774191,17.370860215053764,0.9666666666666668,10.539784946236558,502.2,279.0,295.90909090909093
128,2024-09-01,270.0,153.0,87.0,2.0,56.67,1.89,11.76,17.0,9.0,5.12,17.833333333333332,12.393333333333334,0.5,False,True,9,3,279.0,279.0,270.0,276.0,-9.0,0.5666666666666667,163.0,9.0,17.0,1.0,5.439999999999998,17.385304659498207,0.9666666666666668,10.105555555555554,135.0,270.0,286.3636363636364
129,2024-10-01,279.0,188.0,108.0,1.0,67.38,2.67,4.17,24.0,9.0,4.5,19.306451612903224,13.790322580645162,0.5,True,False,10,4,270.0,279.0,279.0,276.0,9.0,0.6738351254480287,170.0,9.0,19.666666666666668,1.3333333333333333,5.516129032258062,18.179928315412184,0.9333333333333332,13.00936524453694,139.5,279.0,294.1818181818182
130,2024-11-01,270.0,202.0,124.0,0.0,74.81,1.78,0.0,16.0,9.0,7.75,20.37,14.716666666666669,0.7,False,True,11,4,279.0,270.0,279.0,273.0,-9.0,0.7481481481481481,181.0,9.0,19.0,1.0,5.653333333333332,19.169928315412186,0.5666666666666667,15.239777777777778,189.0,270.0,286.3636363636364
131,2024-12-01,279.0,186.0,107.0,0.0,66.67,2.22,0.0,20.0,9.0,5.35,21.22903225806452,14.351612903225806,0.2,False,True,12,4,270.0,279.0,270.0,276.0,9.0,0.6666666666666666,192.0,9.0,20.0,0.3333333333333333,6.877419354838715,20.301827956989246,0.4666666666666666,14.152688172043014,55.800000000000004,279.0,294.27272727272725
132,2025-01-01,279.0,180.0,127.0,1.0,64.52,1.78,6.25,16.0,9.0,7.94,23.82258064516129,17.177419354838708,1.1,False,True,1,1,279.0,270.0,279.0,276.0,0.0,0.6451612903225806,189.33333333333334,9.0,17.333333333333332,0.3333333333333333,6.64516129032258,21.807204301075274,0.6666666666666666,15.369406867845992,306.90000000000003,279.0,294.5
133,2025-02-01,252.0,150.0,82.0,0.0,59.52,1.89,0.0,17.0,9.0,4.82,25.17142857142857,18.842857142857145,0.0,False,True,2,1,279.0,279.0,270.0,270.0,-27.0,0.5952380952380952,172.0,9.0,17.666666666666668,0.3333333333333333,6.328571428571426,23.40768049155146,0.43333333333333335,14.982993197278912,0.0,261.0,268.3333333333333
